Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Amundson, R.","7005994343;","Meteoric water alteration of soil and landscapes at Meridiani Planum, Mars",2018,"Earth and Planetary Science Letters","488",,,"155","167",,4,"10.1016/j.epsl.2018.02.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042677046&doi=10.1016%2fj.epsl.2018.02.012&partnerID=40&md5=79b83c7f0fa97427ff91ecfdf0ab04f4",Article,"Final","",Scopus,2-s2.0-85042677046
"Wang, F., Bowen, B.B., Seo, J.-H., Michalski, G.","55957855600;8550801500;56114603800;57205981224;","Laboratory and field characterization of visible to near-infrared spectral reflectance of nitrate minerals from the Atacama Desert, Chile, and implications for Mars",2018,"American Mineralogist","103","2",,"197","206",,7,"10.2138/am-2018-6141","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041945794&doi=10.2138%2fam-2018-6141&partnerID=40&md5=cafe055b0afe05bf6d7577ba88c02d3d",Article,"Final","",Scopus,2-s2.0-85041945794
"Jia, X., Gu, W., Li, Y.J., Cheng, P., Tang, Y., Guo, L., Wang, X., Tang, M.","57195996430;57196000723;25031903300;55265032900;57201186800;57201187084;7501863198;35735226500;","Phase Transitions and Hygroscopic Growth of Mg(ClO4)2, NaClO4, and NaClO4·H2O: Implications for the Stability of Aqueous Water in Hyperarid Environments on Mars and on Earth",2018,"ACS Earth and Space Chemistry","2","2",,"159","167",,12,"10.1021/acsearthspacechem.7b00143","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043687513&doi=10.1021%2facsearthspacechem.7b00143&partnerID=40&md5=23f35ba41a7809e11acab68af6f4e543",Article,"Final","",Scopus,2-s2.0-85043687513
"Brown, A.E., Winterburn, P.A., Bissig, T.","55482921900;57189972390;6603249897;","Identification of the expression of earthquake-induced surface flooding by groundwater using detailed regolith mapping at the buried atlántida deposit, northern Chile",2018,"Geochemistry: Exploration, Environment, Analysis","19","4",,"474","486",,3,"10.1144/geochem2018-064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069698358&doi=10.1144%2fgeochem2018-064&partnerID=40&md5=698b44069a6f5ca41f2c014170319ae1",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85069698358
"Brown, A.E., Winterburn, P.A., Bissig, T.","55482921900;57189972390;6603249897;","Geochemical signature of earthquake-induced surface flooding by mineralized groundwater over the buried atlántida deposit, northern Chile",2018,"Geochemistry: Exploration, Environment, Analysis","19","4",,"487","500",,2,"10.1144/geochem2018-065","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069642013&doi=10.1144%2fgeochem2018-065&partnerID=40&md5=602eee60238ab361584e6874481ffbbb",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85069642013
"Melchiorre, E.B., Sickman, J.O., Talyn, B.C., Noblet, J.","57204232129;6603630816;6506484406;7005548815;","Isotope stratigraphy: Insights on paleoclimate and formation of nitrate deposits in the Atacama Desert, Chile",2018,"Journal of Arid Environments","148",,,"45","53",,12,"10.1016/j.jaridenv.2017.09.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030657586&doi=10.1016%2fj.jaridenv.2017.09.013&partnerID=40&md5=3ad6af32566fee6c9e81f55bc27b5fd7",Article,"Final","",Scopus,2-s2.0-85030657586
"Idris, H., Goodfellow, M., Sanderson, R., Asenjo, J.A., Bull, A.T.","57193224989;7102073615;7102878427;56908691200;24538530400;","Actinobacterial Rare Biospheres and Dark Matter Revealed in Habitats of the Chilean Atacama Desert",2017,"Scientific Reports","7","1","8373","","",,40,"10.1038/s41598-017-08937-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027896090&doi=10.1038%2fs41598-017-08937-4&partnerID=40&md5=dd2e06ad5fbdf216a426b6db745624b0",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85027896090
"Favaro, E.A., Hugenholtz, C.H., Barchyn, T.E.","57220367538;8696440600;24461065500;","Evolution and diagnostic utility of aeolian rat-tails: A new type of abrasion feature on Earth and Mars",2017,"Aeolian Research","28",,,"91","98",,2,"10.1016/j.aeolia.2017.08.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027731505&doi=10.1016%2fj.aeolia.2017.08.004&partnerID=40&md5=51bc1477afc53a377b53adf6d398aac5",Article,"Final","",Scopus,2-s2.0-85027731505
"Pourkhorsandi, H., D'Orazio, M., Rochette, P., Valenzuela, M., Gattacceca, J., Mirnejad, H., Sutter, B., Hutzler, A., Aboulahris, M.","56850503100;57214669956;7006811225;57197676669;6603540166;24471998400;7004859335;55382242200;57194433936;","Modification of REE distribution of ordinary chondrites from Atacama (Chile) and Lut (Iran) hot deserts: Insights into the chemical weathering of meteorites",2017,"Meteoritics and Planetary Science","52","9",,"1843","1858",,13,"10.1111/maps.12894","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020127385&doi=10.1111%2fmaps.12894&partnerID=40&md5=c52a9216fd8ae334d408d6101b9d39ee",Article,"Final","",Scopus,2-s2.0-85020127385
"Schmidt, S.K., Vimercati, L., Darcy, J.L., Arán, P., Gendron, E.M.S., Solon, A.J., Porazinska, D., Dorador, C.","7401845551;57189756736;50661083200;57194828495;57194836532;57194834932;6602136291;23666723800;","A Naganishia in high places: functioning populations or dormant cells from the atmosphere?",2017,"Mycology","8","3",,"153","163",,27,"10.1080/21501203.2017.1344154","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023193597&doi=10.1080%2f21501203.2017.1344154&partnerID=40&md5=321c59de9358c78c500703f74f391f60",Review,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85023193597
"Azua-Bustos, A., González-Silva, C., Corsini, G.","26038934900;35098616700;36920344400;","The hyperarid core of the Atacama Desert, an extremely dry and carbon deprived habitat of potential interest for the field of carbon science",2017,"Frontiers in Microbiology","8","JUN","993","","",,8,"10.3389/fmicb.2017.00993","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020621668&doi=10.3389%2ffmicb.2017.00993&partnerID=40&md5=ff74d14455c2969aa232270eda6d80e8",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85020621668
"Ventra, D., Rodríguez-López, J.P., de Boer, P.L.","35320703200;14625684200;7102270585;","Sedimentology and preservation of aeolian sediments on steep terrains: Incipient sand ramps on the Atacama coast (northern Chile)",2017,"Geomorphology","285",,,"162","185",,7,"10.1016/j.geomorph.2017.02.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014039066&doi=10.1016%2fj.geomorph.2017.02.016&partnerID=40&md5=bf94754c64d1a15b27b01d2d95d841ac",Article,"Final","",Scopus,2-s2.0-85014039066
"Flahaut, J., Martinot, M., Bishop, J.L., Davies, G.R., Potts, N.J.","35344842200;57191895851;56048129300;57191899684;56617756200;","Remote sensing and in situ mineralogic survey of the Chilean salars: An analog to Mars evaporate deposits?",2017,"Icarus","282",,,"152","173",,23,"10.1016/j.icarus.2016.09.041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994680495&doi=10.1016%2fj.icarus.2016.09.041&partnerID=40&md5=280ffcc573446f988b084b1e57fb8672",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84994680495
"De Waele, J., Carbone, C., Sanna, L., Vattano, M., Galli, E., Sauro, F., Forti, P.","57204948482;23979213400;35783504100;39462227000;7102190910;54987501300;7003866910;","Secondary minerals from salt caves in the Atacama Desert (Chile): A hyperarid and hypersaline environment with potential analogies to the Martian subsurface",2017,"International Journal of Speleology","46","1",,"51","66",,14,"10.5038/1827-806X.46.1.2094","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011977283&doi=10.5038%2f1827-806X.46.1.2094&partnerID=40&md5=36bfffc749124e1da85fbcccee2ecc27",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85011977283
"Wilhelm, M.B., Davila, A.F., Eigenbrode, J.L., Parenteau, M.N., Jahnke, L.L., Liu, X.-L., Summons, R.E., Wray, J.J., Stamos, B.N., O'Reilly, S.S., Williams, A.","54586390400;7006340868;6506461928;6701515357;7003895946;36015650400;7006569318;21935436700;55151131600;57200085185;35199125800;","Xeropreservation of functionalized lipid biomarkers in hyperarid soils in the Atacama Desert",2017,"Organic Geochemistry","103",,,"97","104",,21,"10.1016/j.orggeochem.2016.10.015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85004107265&doi=10.1016%2fj.orggeochem.2016.10.015&partnerID=40&md5=feb021e3eac16d42d31d455f8a1a3a85",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85004107265
"Retallack, G.J., Krinsley, D.H., Fischer, R., Razink, J.J., Langworthy, K.A.","7005630111;7003853881;57217400787;18838039500;24166603700;","Archean coastal-plain paleosols and life on land",2016,"Gondwana Research","40",,,"1","20",,25,"10.1016/j.gr.2016.08.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996542253&doi=10.1016%2fj.gr.2016.08.003&partnerID=40&md5=34894dfb5a740ed50e7c05f107ab9c87",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84996542253
"Lybrand, R.A., Bockheim, J.G., Ge, W., Graham, R.C., Hlohowskyj, S.R., Michalski, G., Prellwitz, J.S., Rech, J.A., Wang, F., Parker, D.R.","37072909900;7006131392;57220917162;7401483521;57191832892;57205981224;57191822900;7003316537;55957855600;7403382287;","Nitrate, perchlorate, and iodate co-occur in coastal and inland deserts on Earth",2016,"Chemical Geology","442",,,"174","186",,24,"10.1016/j.chemgeo.2016.05.023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994037070&doi=10.1016%2fj.chemgeo.2016.05.023&partnerID=40&md5=9b3ce7c18b9ba83a7c44936643c10992",Article,"Final","",Scopus,2-s2.0-84994037070
"Wilcox, A.C., Escauriaza, C., Agredano, R., Mignot, E., Zuazo, V., Otárola, S., Castro, L., Gironás, J., Cienfuegos, R., Mao, L.","7102336118;16303502900;57190580035;7102159082;56385935100;57190583186;55329133700;24449917300;14047837000;7202629589;","An integrated analysis of the March 2015 Atacama floods",2016,"Geophysical Research Letters","43","15",,"8035","8043",,61,"10.1002/2016GL069751","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981308199&doi=10.1002%2f2016GL069751&partnerID=40&md5=26e3fe697388c87344c0f9757a9fe448",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84981308199
"Kukulak, J., Paulo, A., Kalicki, T.","6602784673;7003821509;6603946981;","Lithology of lacustrine deposits in the Colca Valley",2016,"Journal of South American Earth Sciences","69",,,"152","170",,7,"10.1016/j.jsames.2016.03.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032102551&doi=10.1016%2fj.jsames.2016.03.008&partnerID=40&md5=dbefc5064ad615cf0623de7bbd69faca",Article,"Final","",Scopus,2-s2.0-85032102551
"Cheng, Z.Y., Fernández-Remolar, D.C., Izawa, M.R.M., Applin, D.M., Chong Díaz, M., Fernandez-Sampedro, M., García-Villadangos, M., Huang, T., Xiao, L., Parro, V.","57190169105;6603201886;36570569000;55574693700;57190174433;56293647900;23984700500;57190170952;7202695874;6701611493;","Oxalate formation under the hyperarid conditions of the Atacama desert as a mineral marker to provide clues to the source of organic carbon on Mars",2016,"Journal of Geophysical Research: Biogeosciences","121","6",,"1593","1604",,11,"10.1002/2016JG003439","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978066411&doi=10.1002%2f2016JG003439&partnerID=40&md5=00b7af891942a823756ade5a27cd097a",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84978066411
"Vítek, P., Ascaso, C., Artieda, O., Wierzchos, J.","36351336400;7005936696;6503931106;7003681791;","Raman imaging in geomicrobiology: endolithic phototrophic microorganisms in gypsum from the extreme sun irradiation area in the Atacama Desert",2016,"Analytical and Bioanalytical Chemistry","408","15",,"4083","4092",,20,"10.1007/s00216-016-9497-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964027457&doi=10.1007%2fs00216-016-9497-9&partnerID=40&md5=7e8d8768331be9d7c767501e9633ea06",Article,"Final","",Scopus,2-s2.0-84964027457
"Lorenz, R.D., Radebaugh, J.","7402095346;6602512004;","Dust devils in thin air: Vortex observations at a high-elevation Mars analog site in the Argentinian Puna",2016,"Geophysical Research Letters","43","8",,"4010","4016",,9,"10.1002/2015GL067412","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968764894&doi=10.1002%2f2015GL067412&partnerID=40&md5=e69e254f189c501ff26b44a661688d5f",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84968764894
"Hutzler, A., Gattacceca, J., Rochette, P., Braucher, R., Carro, B., Christensen, E.J., Cournede, C., Gounelle, M., Laridhi Ouazaa, N., Martinez, R., Valenzuela, M., Warner, M., Bourles, D.","55382242200;6603540166;7006811225;6602165786;57140308000;56676888800;55204854800;55883197300;6507898592;57139506500;57197676669;57139698000;7004693622;","Description of a very dense meteorite collection area in western Atacama: Insight into the long-term composition of the meteorite flux to Earth",2016,"Meteoritics and Planetary Science","51","3",,"468","482",,18,"10.1111/maps.12607","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960094369&doi=10.1111%2fmaps.12607&partnerID=40&md5=14dd4304ea552c50ab25f8d9aa1e10ad",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84960094369
"Zimbelman, J.R., Scheidt, S.P., de Silva, S.L., Bridges, N.T., Spagnuolo, M.G., Neely, E.M.","7004254019;36816844100;35587937400;7006033014;20436587200;56797938600;","Aerodynamic roughness height for gravel-mantled megaripples, with implications for wind profiles near TARs on Mars",2016,"Icarus","266",,,"306","314",,6,"10.1016/j.icarus.2015.11.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952049031&doi=10.1016%2fj.icarus.2015.11.008&partnerID=40&md5=3050de8094a6a511e4a4a816da31031e",Article,"Final","",Scopus,2-s2.0-84952049031
"Norton, K.P., Schlunegger, F., Litty, C.","15756031100;6603813465;57038841100;","On the potential for regolith control of fluvial terrace formation in semi-Arid escarpments",2016,"Earth Surface Dynamics","4","1",,"147","157",,10,"10.5194/esurf-4-147-2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957804368&doi=10.5194%2fesurf-4-147-2016&partnerID=40&md5=bdbd47cb017bc39c1660e6b6e4c6bc65",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84957804368
"Tricallotis, H.H.","25030813100;","The chin adornment of the highland lords as a symbol of historical continuity and ethnic emblem in the southern andes (500-1600 AD)",2016,"Chungara","48","3",,"365","382",,5,"10.4067/S0717-73562016005000025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994018421&doi=10.4067%2fS0717-73562016005000025&partnerID=40&md5=b2a54000f92b842c6f34841988506149",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84994018421
"Valdivia-Silva, J.E., Karouia, F., Navarro-Gonzalez, R., McKay, C.","26323939900;8522310000;7003446002;7101952183;","Microorganisms, organic carbon, and their relationship with oxidant activity in hyper-arid mars-like soils: Implications for soil habitability",2016,"Palaios","31","1",,"1","9",,4,"10.2110/palo.2015.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958166577&doi=10.2110%2fpalo.2015.010&partnerID=40&md5=e0402de3872d744fa8b543a707cbc8ec",Article,"Final","",Scopus,2-s2.0-84958166577
"Wei, J., Wang, A., Lambert, J.L., Wettergreen, D., Cabrol, N., Warren-Rhodes, K., Zacny, K.","56510657100;7404619909;7401837157;6701392772;8941957900;6507272414;12783479800;","Autonomous soil analysis by the Mars Micro-beam Raman Spectrometer (MMRS) on-board a rover in the Atacama Desert: A terrestrial test for planetary exploration",2015,"Journal of Raman Spectroscopy","46","10",,"810","821",,25,"10.1002/jrs.4656","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944354051&doi=10.1002%2fjrs.4656&partnerID=40&md5=06063904789fc93759ea95d145b93662",Article,"Final","",Scopus,2-s2.0-84944354051
"Hugenholtz, C.H., Barchyn, T.E., Favaro, E.A.","8696440600;24461065500;57220367538;","Formation of periodic bedrock ridges on Earth",2015,"Aeolian Research","18",,,"135","144",,24,"10.1016/j.aeolia.2015.07.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938883451&doi=10.1016%2fj.aeolia.2015.07.002&partnerID=40&md5=ba14677610f28344fc7ee4e76de60a07",Article,"Final","",Scopus,2-s2.0-84938883451
"Pulschen, A.A., Rodrigues, F., Duarte, R.T.D., Araujo, G.G., Santiago, I.F., Paulino-Lima, I.G., Rosa, C.A., Kato, M.J., Pellizari, V.H., Galante, D.","55918079700;16029720800;55043669800;56770867900;36461727000;36242002000;55552784400;7406306098;6506877129;16318631900;","UV-resistant yeasts isolated from a high-altitude volcanic area on the Atacama Desert as eukaryotic models for astrobiology",2015,"MicrobiologyOpen","4","4",,"574","588",,27,"10.1002/mbo3.262","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938920098&doi=10.1002%2fmbo3.262&partnerID=40&md5=f8f16bcb334ef2ffd2b10859c66ebc61",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84938920098
"Bridges, N.T., Spagnuolo, M.G., de Silva, S.L., Zimbelman, J.R., Neely, E.M.","7006033014;20436587200;35587937400;7004254019;56797938600;","Formation of gravel-mantled megaripples on Earth and Mars: Insights from the Argentinean Puna and wind tunnel experiments",2015,"Aeolian Research","17",,,"49","60",,25,"10.1016/j.aeolia.2015.01.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938840057&doi=10.1016%2fj.aeolia.2015.01.007&partnerID=40&md5=499a0b28ec07f956c4d4c8c4c170b973",Article,"Final","",Scopus,2-s2.0-84938840057
"Azua-Bustos, A., Caro-Lara, L., Vicuña, R.","26038934900;56534227400;7005907711;","Discovery and microbial content of the driest site of the hyperarid Atacama Desert, Chile",2015,"Environmental Microbiology Reports","7","3",,"388","394",,54,"10.1111/1758-2229.12261","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929295520&doi=10.1111%2f1758-2229.12261&partnerID=40&md5=f93d53a3e5d6eafdd4b758c0df9f059b",Article,"Final","",Scopus,2-s2.0-84929295520
"Fenton, L.K., Michaels, T.I., Chojnacki, M.","57204251711;7003436398;14013143200;","Late Amazonian aeolian features, gradation, wind regimes, and Sediment State in the Vicinity of the Mars Exploration Rover Opportunity, Meridiani Planum, Mars",2015,"Aeolian Research","16",,,"75","99",,28,"10.1016/j.aeolia.2014.11.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84917708679&doi=10.1016%2fj.aeolia.2014.11.004&partnerID=40&md5=20aa798831fc7afdccf4efe09ac904e5",Article,"Final","",Scopus,2-s2.0-84917708679
"Jackson, W.A., Böhlke, J.K., Andraski, B.J., Fahlquist, L., Bexfield, L., Eckardt, F.D., Gates, J.B., Davila, A.F., McKay, C.P., Rao, B., Sevanthi, R., Rajagopalan, S., Estrada, N., Sturchio, N., Hatzinger, P.B., Anderson, T.A., Orris, G., Betancourt, J., Stonestrom, D., Latorre, C., Li, Y., Harvey, G.J.","7401888610;7004491698;6701364041;6506953665;6507858702;7004378829;23479842700;7006340868;7101952183;7403489670;56159473900;9246128400;55386800000;7004475068;6602124610;7403297092;57213334040;7005037015;6602913752;7005764439;57211832476;7102703876;","Global patterns and environmental controls of perchlorate and nitrate co-occurrence in arid and semi-arid environments",2015,"Geochimica et Cosmochimica Acta","164",,,"502","522",,73,"10.1016/j.gca.2015.05.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027945688&doi=10.1016%2fj.gca.2015.05.016&partnerID=40&md5=6952af854e9e039bfad14ea589bb2767",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85027945688
"Ling, Z., Wang, A.","8690625300;7404619909;","Spatial distributions of secondary minerals in the Martian meteorite MIL 03346,168 determined by Raman spectroscopic imaging",2015,"Journal of Geophysical Research E: Planets","120","6",,"1141","1159",,23,"10.1002/2015JE004805","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948468093&doi=10.1002%2f2015JE004805&partnerID=40&md5=887e61d61118a80fffd2d8e2754c1d92",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84948468093
"Dearborn, D.S.P., Bauer, B.S.","7005616416;8042574600;","Inca astronomy and calendrics",2015,"Handbook of Archaeoastronomy and Ethnoastronomy",,,,"831","838",,1,"10.1007/978-1-4614-6141-8_78","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945338036&doi=10.1007%2f978-1-4614-6141-8_78&partnerID=40&md5=61671df587f594158ec303086111e663",Book Chapter,"Final","",Scopus,2-s2.0-84945338036
"Wettergreen, D., Foil, G., Furlong, M., Thompson, D.R.","6701392772;14041782100;15072824300;55316399700;","Science autonomy for rover subsurface exploration of the Atacama Desert",2014,"AI Magazine","35","4",,"45","60",,15,"10.1609/aimag.v35i4.2554","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920513929&doi=10.1609%2faimag.v35i4.2554&partnerID=40&md5=cff59cf1591395e7e1c48614640d5efc",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-84920513929
"Irwin, R.P., Tooth, S., Craddock, R.A., Howard, A.D., De Latour, A.B.","7201975649;6602709798;7003266655;7402702426;56426256500;","Origin and development of theater-headed valleys in the atacama desert, northern chile: Morphological analogs to martian valley networks",2014,"Icarus","243",,,"296","310",,12,"10.1016/j.icarus.2014.08.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911879626&doi=10.1016%2fj.icarus.2014.08.012&partnerID=40&md5=f12f50533b4163c42216de4bc01e2c80",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84911879626
"Woods, M., Shaw, A., Tidey, E., Van Pham, B., Simon, L., Mukherji, R., Maddison, B., Cross, G., Kisdi, A., Tubby, W., Visentin, G., Chong, G.","36773375600;56728980600;36708886200;36460254000;35609798600;16316983700;6602849819;56783755400;36998254600;56784395900;20434973100;55340362300;","Seeker-Autonomous Long-range Rover Navigation for Remote Exploration",2014,"Journal of Field Robotics","31","6",,"940","968",,24,"10.1002/rob.21528","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939421241&doi=10.1002%2frob.21528&partnerID=40&md5=e4ef5b887897b42e292ec7f652aed1c3",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84939421241
"Bekaddour, T., Schlunegger, F., Vogel, H., Delunel, R., Norton, K.P., Akçar, N., Kubik, P.","55567815000;6603813465;36054146900;35728264500;15756031100;16202154700;24488312100;","Paleo erosion rates and climate shifts recorded by Quaternary cut-and-fill sequences in the Pisco valley, central Peru",2014,"Earth and Planetary Science Letters","390",,,"103","115",,43,"10.1016/j.epsl.2013.12.048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892865616&doi=10.1016%2fj.epsl.2013.12.048&partnerID=40&md5=74a295845441a0befa45f270e7efc7de",Article,"Final","",Scopus,2-s2.0-84892865616
"Morgan, A.M., Howard, A.D., Hobley, D.E.J., Moore, J.M., Dietrich, W.E., Williams, R.M.E., Burr, D.M., Grant, J.A., Wilson, S.A., Matsubara, Y.","36728240700;7402702426;36501645100;7405238736;7201810208;7409605082;8583482000;55742479100;35235702700;35435695400;","Sedimentology and climatic environment of alluvial fans in the martian Saheki crater and a comparison with terrestrial fans in the Atacama Desert",2014,"Icarus","229",,,"131","156",,63,"10.1016/j.icarus.2013.11.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889604457&doi=10.1016%2fj.icarus.2013.11.007&partnerID=40&md5=f185211e7e1a483269f248c4e2419d54",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84889604457
"Azua-Bustos, A., González-Silva, C.","26038934900;35098616700;","Biotechnological Applications Derived from Microorganisms of the Atacama Desert",2014,"BioMed Research International","2014",,"909312","","",,16,"10.1155/2014/909312","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84935894087&doi=10.1155%2f2014%2f909312&partnerID=40&md5=feb82fec791b851f195021d8408f1bb6",Review,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84935894087
"Munayco, P., Munayco, J., Valenzuela, M., Rochette, P., Gattacceca, J., Scorzelli, R.B.","14047268400;55450596500;57197676669;7006811225;6603540166;6603903914;","57Fe Mössbauer spectroscopy studies of chondritic meteorites from the Atacama Desert, Chile: Implications for weathering processes",2014,"Hyperfine Interactions","224","1-3",,"257","262",,7,"10.1007/s10751-012-0755-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889262145&doi=10.1007%2fs10751-012-0755-8&partnerID=40&md5=e70e505963a0c4c944ee45d86154d407",Article,"Final","",Scopus,2-s2.0-84889262145
"de Silva, S.L., Spagnuolo, M.G., Bridges, N.T., Zimbelman, J.R.","35587937400;20436587200;7006033014;7004254019;","Gravel-mantled megaripples of the Argentinean Puna: A model for their origin and growth with implications for Mars",2013,"Bulletin of the Geological Society of America","125","11-12",,"1912","1929",,64,"10.1130/B30916.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887231919&doi=10.1130%2fB30916.1&partnerID=40&md5=7e0392e6eb4d8d6e9a6690deec87718a",Article,"Final","",Scopus,2-s2.0-84887231919
"Fernández-Remolar, D.C., Chong-Díaz, G., Ruíz-Bermejo, M., Harir, M., Schmitt-Kopplin, P., Tziotis, D., Gõmez-Ortíz, D., García-Villadangos, M., Martín-Redondo, M.P., Gõmez, F., Rodríguez-Manfredi, J.A., Moreno-Paz, M., De Diego-Castilla, G., Echeverría, A., Urtuvia, V.N., Blanco, Y., Rivas, L., Izawa, M.R.M., Banerjee, N.R., Demergasso, C., Parro, V.","6603201886;55340362300;23012714600;22950300200;35499111100;53864319300;13003802100;23984700500;23994385100;56817935600;7801488078;7801549655;36995997900;35228962200;35390155100;8974332400;57193364385;36570569000;7101779656;35228899200;6701611493;","Molecular preservation in halite- and perchlorate-rich hypersaline subsurface deposits in the Salar Grande basin (Atacama Desert, Chile): Implications for the search for molecular biomarkers on Mars",2013,"Journal of Geophysical Research: Biogeosciences","118","2",,"922","939",,22,"10.1002/jgrg.20059","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880172641&doi=10.1002%2fjgrg.20059&partnerID=40&md5=3519e6823be6d127d722964443820a9b",Article,"Final","",Scopus,2-s2.0-84880172641
"Wierzchos, J., Davila, A.F., Artieda, O., Cámara-Gallego, B., de los Ríos, A., Nealson, K.H., Valea, S., Teresa García-González, M., Ascaso, C.","7003681791;7006340868;6503931106;55270314900;7004184904;7006660618;36351363600;7005905129;7005936696;","Ignimbrite as a substrate for endolithic life in the hyper-arid Atacama Desert: Implications for the search for life on Mars",2013,"Icarus","224","2",,"334","346",,46,"10.1016/j.icarus.2012.06.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878349807&doi=10.1016%2fj.icarus.2012.06.009&partnerID=40&md5=a4eed4793686336ab96546058a930aeb",Article,"Final","",Scopus,2-s2.0-84878349807
"Blanco, Y., Rivas, L.A., Ruiz-Bermejo, M., Parro, V.","8974332400;57193364385;23012714600;6701611493;","Immunological detection of mellitic acid in the Atacama desert: Implication for organics detection on Mars",2013,"Icarus","224","2",,"326","333",,12,"10.1016/j.icarus.2012.06.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878246172&doi=10.1016%2fj.icarus.2012.06.006&partnerID=40&md5=ebe2603219f06aa218f6480f5e8ac2a3",Article,"Final","",Scopus,2-s2.0-84878246172
